Molecule ChEMBL ID;Molecule Name;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Value;Standard Units;pChEMBL Value;Potential Duplicate;BAO Label
CHEMBL1863110;;424.91;0;29677;DNDI1435846;O=C(Nc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;45080.0;nM;12875;False;cell-based format
CHEMBL1862897;;401.94;0;27089;DNDI1459252;CCN(CC)C(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863434;;361.47;0;11749;DNDI1498561;N#Cc1ccc(C(c2cccnc2)N2CCN(c3nccs3)CC2)cc1;IC50;49.5;nM;11140;False;organism-based format
CHEMBL1863473;;442.90;0;14336;DNDI1465076;O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)c1ccccc1F;IC50;44333;nM;27942;False;organism-based format
CHEMBL1863411;;442.90;0;14336;DNDI1465077;O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)c1cccc(F)c1;IC50;40.5;nM;14427;False;organism-based format
CHEMBL1863282;;339.23;1;45778;DNDI1268122;N#CC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl;IC50;56750.0;nM;45748;False;cell-based format
CHEMBL1863227;;313.76;0;42461;DNDI1315839;OC(c1cccnc1)(c1cccc(F)c1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863312;;405.93;0;26390;DNDI1459244;O=C(NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1)c1ccccc1;IC50;10.0;nM;8.00;False;organism-based format
CHEMBL1863078;;332.23;0;22737;DNDI1294209;Cn1cccc1C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1;IC50;55840.0;nM;45748;False;cell-based format
CHEMBL1863146;;338.79;0;44533;DNDI1336031;NC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;78.0;nM;44507;False;organism-based format
CHEMBL1862946;;425.57;0;34790;DNDI1459249;CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NC(=O)OC(C)(C)C)CC2)cc1;IC50;56000.0;nM;45748;False;cell-based format
CHEMBL1863451;;332.74;0;25263;DNDI1578292;OC(c1cccnc1)(c1cncc(F)c1)c1ccc(Cl)cc1F;IC50;227.5;nM;23529;False;organism-based format
CHEMBL1863433;;407.90;0;23468;DNDI1449753;O=C(Oc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;55720.0;nM;45748;False;cell-based format
CHEMBL1863198;;312.76;0;18660;DNDI1388147;Cc1cnc(C(O)(c2ccc(Cl)cc2)c2cncnc2)cn1;IC50;2110.0;nM;24959;False;organism-based format
CHEMBL1862806;;397.32;1;14732;DNDI1300738;OC(c1ccc(C(F)(F)F)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1;IC50;44453;nM;30498;False;organism-based format
CHEMBL1863265;;461.39;0;21276;DNDI1423063;O=S(=O)(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)c1ccc(C(F)(F)F)cc1;IC50;59940.0;nM;44652;False;cell-based format
CHEMBL1863250;;510.97;1;24929;DNDI1434938;O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(Cl)cc1;IC50;18880.0;nM;26390;False;cell-based format
CHEMBL1862910;;366.19;0;34790;DNDI1338488;OC(c1cccnc1)(c1ccc(Cl)cc1F)c1ccc(Cl)cc1F;IC50;56270.0;nM;45748;False;cell-based format
CHEMBL1862828;;442.90;0;14336;DNDI1434958;O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1;IC50;66890.0;nM;42826;False;cell-based format
CHEMBL1863187;;356.86;0;28157;DNDI1434931;O=C(C1CC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;500.0;nM;11110;False;organism-based format
CHEMBL1863307;;437.47;1;22037;DNDI1607264;N#Cc1ccccc1OC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;48.0;nM;11871;False;organism-based format
CHEMBL1863080;;482.48;1;44444;DNDI1555053;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3C(F)(F)F)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863474;;434.01;0;44473;DNDI1435774;O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;55770.0;nM;45748;False;cell-based format
CHEMBL1863410;;458.53;0;15766;DNDI1435822;O=S(=O)(Cc1ccccc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863132;;357.24;0;33329;DNDI1459242;O=C(NC(c1ccc(Cl)cc1)c1cccnc1)c1ccc(Cl)cc1;IC50;58010.0;nM;45383;False;cell-based format
CHEMBL1863176;;482.48;1;44444;DNDI1467771;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(F)cc3C(F)(F)F)CC2)cc1;IC50;78460.0;nM;44504;False;cell-based format
CHEMBL1863346;;391.52;0;20515;DNDI1464844;CCN(CC)C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;28.0;nM;20271;False;organism-based format
CHEMBL1863283;;320.78;0;32568;DNDI1392070;N#Cc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1;IC50;59.0;nM;45108;False;organism-based format
CHEMBL1863171;;407.44;0;11749;DNDI1434942;CN(C)C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863211;;361.45;0;19391;DNDI1490395;N#Cc1ccc(C(c2cccnc2)N2CCN(C(=O)NC3CC3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863462;;373.86;0;19054;DNDI1460901;O=C(C1CC1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;26.0;nM;21367;False;organism-based format
CHEMBL1863228;;378.86;0;33298;DNDI1449771;O=C(NC1CC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;72300.0;nM;41730;False;cell-based format
CHEMBL1862910;;366.19;0;34790;DNDI1338488;OC(c1cccnc1)(c1ccc(Cl)cc1F)c1ccc(Cl)cc1F;IC50;16.0;nM;29403;False;organism-based format
CHEMBL1863310;;445.51;1;42125;DNDI1574839;O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1;IC50;33.0;nM;17715;False;organism-based format
CHEMBL1862914;;413.45;0;45383;DNDI1489887;FC(F)(F)c1ccc(C(NC2CCN(c3ncccn3)CC2)c2cccnc2)cc1;IC50;55120.0;nM;46113;False;cell-based format
CHEMBL1863350;;301.80;0;44412;DNDI1317214;OC(c1cccnc1)(c1ccsc1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863218;;385.39;0;16862;DNDI1578293;FC(F)(F)c1ccc(C(NC2CN(c3ncccn3)C2)c2cccnc2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863049;;551.00;0;44230;DNDI1433771;CC(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863487;;363.89;0;23833;DNDI1332842;Clc1ccc(C(c2cccnc2)N2CCN(c3ccccc3)CC2)cc1;IC50;67350.0;nM;42826;False;cell-based format
CHEMBL1863181;;511.47;1;30773;DNDI1564274;Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1;IC50;99.5;nM;7.00;False;organism-based format
CHEMBL1863227;;313.76;0;42461;DNDI1315839;OC(c1cccnc1)(c1cccc(F)c1)c1ccccc1Cl;IC50;558.0;nM;45809;False;organism-based format
CHEMBL1863491;;295.26;0;26330;DNDI1418011;CC(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;10000.0;nM;;False;organism-based format
CHEMBL1863138;;393.87;0;35490;DNDI1402163;CC1(C)COC(c2cccc(C(O)(c3ccc(Cl)cc3)c3cncnc3)c2)=N1;IC50;500.0;nM;11110;False;organism-based format
CHEMBL1863384;;315.82;0;14336;DNDI1307368;Cc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)s1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863363;;414.51;0;35827;DNDI1498551;Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C)n1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863258;;355.83;0;21976;DNDI1343535;CC(C)Oc1ncc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cn1;IC50;60.0;nM;44743;False;organism-based format
CHEMBL1862862;;512.50;1;11414;DNDI1435824;O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;62690.0;nM;43922;False;cell-based format
CHEMBL1863306;;406.89;0;33298;DNDI1434944;CC(C)(C)OC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;63940.0;nM;43556;False;cell-based format
CHEMBL1862980;;412.90;0;43556;DNDI1434921;COc1ccccc1N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;59840.0;nM;44652;False;cell-based format
CHEMBL1863207;;403.55;0;35462;DNDI1459254;CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NS(C)(=O)=O)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863354;;454.50;0;15067;DNDI1435832;O=C(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863243;;392.43;0;21245;DNDI1435833;CCC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863243;;392.43;0;21245;DNDI1435833;CCC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863465;;400.95;0;12510;DNDI1449870;CCN(CC)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863260;;407.44;0;11749;DNDI1435834;CN(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863380;;392.89;0;24898;DNDI1435759;O=C(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;75470.0;nM;44534;False;cell-based format
CHEMBL1863116;;467.98;1;12175;DNDI1449881;CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1;IC50;44322;nM;43678;False;organism-based format
CHEMBL1863184;;463.03;1;45078;DNDI1449768;CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1;IC50;19680.0;nM;26024;False;cell-based format
CHEMBL1862824;;407.92;0;22313;DNDI1449911;CS(=O)(=O)N1CCC(C(=O)NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;6090.0;nM;44317;False;organism-based format
CHEMBL1862956;;390.79;1;46508;DNDI1459241;O=C(NC(c1ccc(Cl)cc1)c1cccnc1)c1ccc(C(F)(F)F)cc1;IC50;62630.0;nM;43922;False;cell-based format
CHEMBL1863397;;400.95;0;14336;DNDI1449907;CC(C)(C)NC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863014;;402.93;0;44287;DNDI1454117;CC(C)(C)OC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862811;;391.81;0;18323;DNDI1454120;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cnc(OC(CF)CF)nc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863212;;442.35;0;26390;DNDI1449755;O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;22.0;nM;24289;False;organism-based format
CHEMBL1863290;;405.93;0;26390;DNDI1454114;O=C(c1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;84.0;nM;44415;False;organism-based format
CHEMBL1863264;;382.44;0;31413;DNDI1434954;CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863115;;381.52;0;27820;DNDI1388398;CC(C)Oc1ccc(C(c2cccnc2)N2CCN(C(=O)C(C)C)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862879;;319.79;0;44652;DNDI1340245;OC(c1cccnc1)(c1cccs1)c1ccc(Cl)cc1F;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862815;;457.50;0;41365;DNDI1538107;Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C)n1;IC50;263.5;nM;21337;False;organism-based format
CHEMBL1863426;;460.53;0;31138;DNDI1538108;Cc1nc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cs1;IC50;326.5;nM;18050;False;organism-based format
CHEMBL1863062;;464.49;0;35156;DNDI1490392;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cccc(C(F)(F)F)c3)CC2)cc1;IC50;23.0;nM;23559;False;organism-based format
CHEMBL1862978;;411.43;0;11049;DNDI1596465;O=C(c1ccccc1)N1CC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1;IC50;83770.0;nM;44412;False;cell-based format
CHEMBL1862978;;411.43;0;11049;DNDI1596465;O=C(c1ccccc1)N1CC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1;IC50;189.0;nM;26451;False;organism-based format
CHEMBL1863469;;350.18;0;21976;DNDI1342985;OC(c1cccnc1)(c1cnc(Cl)nc1)c1ccc(Cl)cc1F;IC50;179.0;nM;27546;False;organism-based format
CHEMBL1862926;;388.46;0;17227;DNDI1434963;CC(C)CC(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1862926;;388.46;0;17227;DNDI1434963;CC(C)CC(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863407;;394.90;0;18354;DNDI1433775;CCN(CC)C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863048;;446.90;1;18384;DNDI1695341;FC(F)(F)c1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cn1;IC50;54440.0;nM;46113;False;cell-based format
CHEMBL1863189;;477.93;1;45444;DNDI1625110;Fc1cc(Cl)ccc1C(NC1CCN(Cc2ccc(C(F)(F)F)cc2)CC1)c1cccnc1;IC50;26600.0;nM;21276;False;cell-based format
CHEMBL1862923;;457.80;1;45413;DNDI1625116;Clc1ccc(C(NC2CCN(c3ccc(Br)cn3)CC2)c2cccnc2)cc1;IC50;61750.0;nM;44287;False;cell-based format
CHEMBL1863105;;438.91;1;45047;DNDI1625115;N#Cc1cc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)ccc1F;IC50;44397;nM;25020;False;organism-based format
CHEMBL1862960;;479.91;1;44536;DNDI1676785;Fc1cc(Cl)ccc1C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)c1cccnc1;IC50;47990.0;nM;11780;False;cell-based format
CHEMBL1863362;;443.52;1;45047;DNDI1703785;CC(C)n1cc(C(NC2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2cccnc2)cn1;IC50;29.0;nM;19906;False;organism-based format
CHEMBL1862961;;442.97;0;13575;DNDI1434934;O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;62980.0;nM;43922;False;cell-based format
CHEMBL1862877;;400.95;0;12510;DNDI1459250;CCN(CC)C(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;120.0;nM;33756;False;organism-based format
CHEMBL1862810;;450.56;0;20515;DNDI1449743;O=S(=O)(C1CCCCC1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862998;;435.49;1;32629;DNDI1610386;CC(C)(C)OC(=O)N1CCC(CN(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;51710.0;nM;47209;False;cell-based format
CHEMBL1863435;;428.48;0;36192;DNDI1434946;CCS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863372;;460.89;0;19450;DNDI1467775;O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)c1c(F)cccc1F;IC50;44331;nM;29768;False;organism-based format
CHEMBL1863311;;400.43;0;42401;DNDI1490396;CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863509;;375.42;0;21217;DNDI1434959;CN(C)C(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863076;;408.45;0;27089;DNDI1434962;O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1;IC50;550.0;nM;46174;False;organism-based format
CHEMBL1863102;;338.79;0;44533;DNDI1336032;NC(=O)c1ccccc1C(O)(c1ccc(Cl)cc1)c1cccnc1;IC50;33.0;nM;17715;False;organism-based format
CHEMBL1863151;;440.90;0;21245;DNDI1433769;Cl.O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862863;;311.77;0;44533;DNDI1342986;Cc1ccncc1C(O)(c1ccc(Cl)cc1)c1cncnc1;IC50;253.0;nM;22068;False;organism-based format
CHEMBL1863165;;345.35;0;19025;DNDI1423061;CCS(=O)(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863165;;345.35;0;19025;DNDI1423061;CCS(=O)(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863031;;427.83;0;44652;DNDI1423064;O=S(=O)(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)c1ccc(Cl)cc1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863026;;359.37;0;33270;DNDI1423066;CC(C)S(=O)(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863321;;351.42;0;22007;DNDI1388143;Cc1ccc(C(O)(c2ccc(OC(C)C)cc2)c2cccnc2)c(F)c1;IC50;44230;nM;18111;False;organism-based format
CHEMBL1229721;CHLORSULFURON;357.78;0;12785;DNDI1246776;COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863183;;297.75;0;29618;DNDI1268111;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cncnc1;IC50;1530.0;nM;30072;False;organism-based format
CHEMBL1863315;;295.17;0;35855;DNDI1255613;CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl;IC50;294.0;nM;19511;False;organism-based format
CHEMBL1863220;;364.42;0;24167;DNDI1433767;CCN1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863227;;313.76;0;42461;DNDI1315839;OC(c1cccnc1)(c1cccc(F)c1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL28971;FENARIMOL;331.20;0;44381;DNDI1246778;OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl;IC50;76790.0;nM;44534;False;cell-based format
CHEMBL1862982;;371.40;1;18749;DNDI1336033;CC(C)c1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1;IC50;56300.0;nM;45748;False;cell-based format
CHEMBL281217;;296.76;0;15036;DNDI1251116;OC(c1ccccc1)(c1ccc(Cl)cc1)c1cncnc1;IC50;462.25;nM;12206;False;organism-based format
CHEMBL1863358;;266.13;0;44652;DNDI1267125;O/N=C(\c1ccc(Cl)cc1)c1ccccc1Cl;IC50;46350.0;nM;12145;False;organism-based format
CHEMBL1863151;;440.90;0;21245;DNDI1433769;Cl.O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;640.0;nM;43617;False;organism-based format
CHEMBL1863457;;326.78;0;15401;DNDI1255610;COc1ccccc1C(O)(c1ccc(Cl)cc1)c1cncnc1;IC50;1140.0;nM;34455;False;organism-based format
CHEMBL1863368;;496.94;0;45383;DNDI1434936;O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;56980.0;nM;45383;False;cell-based format
CHEMBL1863240;;269.74;0;20880;DNDI1338490;Clc1ccc(C(c2cccnc2)n2cccn2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863294;;366.85;0;26359;DNDI1433760;CN(C)C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863196;;326.78;0;15401;DNDI1255602;COc1ccc(C(O)(c2cncnc2)c2ccccc2Cl)cc1;IC50;70930.0;nM;42095;False;cell-based format
CHEMBL1862868;;414.86;0;43525;DNDI1433764;CC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1.Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863282;;339.23;1;45778;DNDI1268122;N#CC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl;IC50;50.0;nM;11140;False;organism-based format
CHEMBL1863255;;331.75;0;11049;DNDI1332846;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cc(F)ccc1F;IC50;44.0;nM;13332;False;organism-based format
CHEMBL1862976;;280.25;0;18323;DNDI1418014;CON=C(c1ccc(C(F)(F)F)cc1)c1cccnc1;IC50;70310.0;nM;42095;False;cell-based format
CHEMBL1863144;;388.90;0;28185;DNDI1433779;CC(C)(C)OC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863508;;428.92;0;34790;DNDI1434919;O=C(NCc1ccccc1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;160.0;nM;29373;False;organism-based format
CHEMBL1863508;;428.92;0;34790;DNDI1434919;O=C(NCc1ccccc1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;84010.0;nM;44412;False;cell-based format
CHEMBL1862932;;476.45;0;27851;DNDI1434957;O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(C(F)(F)F)cc1;IC50;63640.0;nM;43922;False;cell-based format
CHEMBL1862964;;299.41;0;47209;DNDI1335915;CCCCC(O)(c1ccc(OC(C)C)cc1)c1cccnc1;IC50;55930.0;nM;45748;False;cell-based format
CHEMBL1863273;;365.89;0;14642;DNDI1338491;CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863304;;510.89;2;15097;DNDI1467776;O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)c1ccc(F)cc1C(F)(F)F;IC50;71380.0;nM;42095;False;cell-based format
CHEMBL1863209;;468.48;0;25263;DNDI1562768;Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1;IC50;44344;nM;19906;False;organism-based format
CHEMBL1863256;;418.49;0;32964;DNDI1555052;FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1;IC50;59860.0;nM;44652;False;cell-based format
CHEMBL1863162;;421.46;0;23833;DNDI1555054;CC(C)(C)OC(=O)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1;IC50;121.5;nM;33756;False;organism-based format
CHEMBL1863440;;456.59;0;43922;DNDI1574840;Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863147;;466.55;0;33329;DNDI1574844;Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863244;;349.19;0;44287;DNDI1388142;OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccc(Cl)cc1F;IC50;52.0;nM;46935;False;organism-based format
CHEMBL1863415;;370.48;0;44349;DNDI1464843;CS(=O)(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863055;;346.43;0;21947;DNDI1489892;N#Cc1ccc(C(c2cccnc2)N2CCN(C(=O)C3CC3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862977;;446.90;1;14397;DNDI1610383;FC(F)(F)c1ccc(C(c2cccnc2)N2CCC(Oc3ccccc3Cl)CC2)cc1;IC50;41.0;nM;14427;False;organism-based format
CHEMBL1863391;;405.45;0;31472;DNDI1489897;FC(F)(F)c1ccc(C(c2cncnc2)N2CCN(c3nccs3)CC2)cc1;IC50;68230.0;nM;42826;False;cell-based format
CHEMBL1862971;;416.20;1;30437;DNDI1574837;OC(c1ccc(C(F)(F)F)cc1)(c1cncc(Cl)c1)c1ccc(Cl)cc1F;IC50;78650.0;nM;44473;False;cell-based format
CHEMBL1863417;;411.78;1;43586;DNDI1574838;COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1;IC50;122.5;nM;33390;False;organism-based format
CHEMBL1863060;;419.93;0;31837;DNDI1460904;CCN(CC)C(=O)NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;50.0;nM;11140;False;organism-based format
CHEMBL1863379;;354.33;0;46113;DNDI1330083;N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1;IC50;18.0;nM;27576;False;organism-based format
CHEMBL1863467;;460.53;0;31138;DNDI1460907;Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;67.0;nM;42917;False;organism-based format
CHEMBL1862876;;446.50;0;19815;DNDI1465507;O=C(c1cscn1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863404;;399.44;0;28157;DNDI1465509;CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
